PERSON_ID,RECRUIT_ID,LABEL
3766,210,0
3767,40,0
3768,66,0
3769,99,0
3770,262,0
3771,45,0
3772,37,0
3773,233,0
782,300,1
3774,66,0
3775,311,1
3776,137,0
1398,14,0
3777,388,0
2666,226,0
3778,21,0
3779,353,1
3780,88,0
3781,36,0
3782,238,0
3783,11,0
3784,34,0
2331,280,0
3785,37,0
3786,75,0
893,518,1
3787,100,0
3788,111,0
3789,519,0
3790,175,0
305,213,0
3791,409,0
3792,34,0
3793,144,1
3794,153,0
3795,37,0
305,21,0
3796,57,0
3797,111,0
3798,37,0
3799,3,0
3016,520,0
3800,120,1
3801,193,0
2502,30,0
3802,13,0
3803,446,1
3804,124,0
3805,21,0
954,313,0
3806,21,0
3807,304,0
3808,509,1
3809,464,0
3810,410,0
3811,75,0
3812,155,0
3813,41,0
3814,521,0
3815,164,0
3816,127,0
3817,90,0
3818,418,0
1029,12,0
3819,217,0
3820,66,0
3821,22,0
3822,64,0
3823,364,0
1911,74,0
3824,438,0
3825,32,0
3826,18,0
3827,66,0
3828,103,0
3829,74,0
3830,285,0
3831,312,1
3832,294,0
3833,80,0
3834,2,1
3790,96,1
3835,106,1
3836,41,0
3837,56,0
3838,91,0
3839,321,0
3840,210,0
3841,244,0
3842,182,0
3843,1,0
3844,522,0
3845,206,0
2571,112,0
3846,37,0
3847,128,0
1554,18,0
2186,396,0
3848,523,1
3849,244,0
3850,67,0
3851,37,0
792,41,0
3852,413,0
3853,319,0
3854,5,1
3855,189,0
3856,524,1
3857,91,0
3858,104,0
3858,438,0
3859,137,1
270,123,0
3860,228,0
3861,259,0
3862,380,0
3863,525,1
2918,397,0
3864,30,0
3865,127,0
3866,0,0
3867,46,0
3868,330,0
2938,129,0
3869,137,0
969,318,0
3870,155,0
3871,213,1
3872,87,0
3873,338,0
3874,298,0
3875,66,0
1321,365,0
3876,212,1
3877,124,0
3878,311,0
3879,36,0
3880,71,0
3881,175,0
3882,47,0
3883,56,0
3884,135,0
3885,407,0
3886,100,0
3887,211,0
3888,0,0
3889,68,0
3890,0,0
3891,66,0
3892,68,0
3893,22,0
3894,232,0
3895,4,0
3896,32,0
3897,294,0
3898,34,0
3899,526,0
3900,237,0
3901,331,0
3902,13,0
3903,394,1
3904,44,0
3905,128,0
3906,167,1
2261,367,0
3907,89,0
3908,84,0
3909,294,0
3910,421,1
3911,270,0
3912,0,0
3913,182,0
3914,74,0
3915,45,0
3916,44,0
3917,17,0
3918,27,0
3919,283,0
1215,210,0
3920,102,0
3921,186,0
3922,69,1
3923,397,0
3924,396,0
3925,127,0
1819,21,0
3926,227,0
3927,99,0
3928,270,0
3929,354,1
3930,14,0
2061,124,0
1674,68,0
3931,253,0
3932,246,0
3933,192,1
627,27,0
3934,230,0
3935,47,0
41,71,0
3936,182,0
3937,135,0
3938,147,0
3939,3,0
3940,527,0
2533,165,0
3941,180,0
3942,364,0
3943,445,0
3944,276,0
3945,410,0
3946,351,0
3947,26,0
3948,111,0
1451,46,0
3949,62,0
3950,180,0
3951,226,0
3952,34,0
3953,125,0
959,288,0
3954,36,0
3955,62,0
3956,137,1
3957,26,0
3958,243,0
3959,0,0
3554,157,0
767,66,0
3960,228,0
3961,243,0
247,294,0
3962,411,0
240,411,0
3963,37,0
3964,528,1
3965,151,0
3966,173,0
3967,31,0
3968,312,1
3969,134,0
290,66,0
3460,30,0
3970,135,0
3971,79,0
3972,364,0
3973,180,0
3974,295,1
3975,147,0
3976,264,0
3977,99,0
3978,473,0
3979,117,0
3980,37,0
3981,318,0
3982,308,0
3983,31,0
3984,124,0
3985,66,0
3986,161,0
3987,365,0
3988,426,0
3989,21,0
3990,47,0
3991,127,0
3992,217,0
3993,284,0
3994,68,0
3995,312,1
3996,51,0
1715,440,0
2810,491,0
2660,248,0
3997,409,0
3998,86,1
3999,21,0
4000,88,0
4001,15,1
4002,529,0
4003,479,1
4004,34,0
4005,262,0
4006,339,0
4007,262,0
4008,155,0
4009,100,0
1933,119,0
4010,199,0
201,239,0
4011,129,0
1470,14,0
1775,162,0
4012,68,0
4013,243,0
4014,363,1
4015,390,0
4016,249,0
4017,300,0
891,250,0
4018,133,0
3932,145,0
4019,319,0
2265,27,0
4020,390,0
4021,112,0
1157,284,0
4022,396,0
4023,70,0
4024,37,0
4025,530,0
4026,531,0
2013,376,0
4027,68,0
4028,469,0
4029,71,0
4030,4,0
1781,255,0
4031,102,0
4032,39,0
4033,532,0
4034,431,0
110,224,0
4035,75,0
3203,67,0
4036,234,0
1528,71,0
4037,157,0
4038,13,0
4039,14,0
4040,59,0
4041,196,0
4042,295,0
4043,369,1
4044,71,0
4045,79,0
558,89,1
4046,53,0
4047,34,0
4048,213,0
4049,62,0
4050,180,0
1581,516,0
4051,86,0
4052,237,0
4053,1,0
4054,49,0
4055,66,0
4056,318,0
4057,179,0
4058,137,0
4059,282,0
4060,119,0
4061,264,1
4062,365,0
4063,102,0
4064,202,0
4065,294,0
4066,18,0
4067,264,1
4068,147,0
4069,37,0
4070,173,0
4071,329,0
3028,37,0
2073,180,0
4072,245,0
4073,278,0
4074,90,0
928,213,0
647,243,0
2163,244,0
4075,6,0
4076,111,0
4077,445,0
4078,119,0
4079,87,0
4080,22,0
4081,4,0
365,5,0
4082,121,0
4083,40,0
4084,223,0
4085,30,0
4086,533,0
4087,17,0
4088,317,0
4089,438,0
4090,55,0
4091,175,0
4092,121,0
2943,180,0
4093,50,0
2913,74,0
552,70,0
4094,77,1
4095,331,0
4096,215,1
4097,212,0
4098,141,0
4099,54,1
4100,534,1
4101,21,0
3326,6,0
4102,119,0
4103,26,0
4104,121,0
4105,516,0
4106,143,0
4107,406,1
4108,92,0
4109,212,0
4110,360,0
4111,311,0
4112,124,0
4113,179,0
4114,312,1
4115,86,0
3144,165,0
377,179,0
4116,535,0
3295,238,0
4117,408,0
4118,40,0
4119,8,0
4120,267,0
4121,71,0
4122,75,0
1295,248,0
4123,30,0
4124,182,0
4125,21,0
4126,68,0
4127,125,0
4128,71,0
132,119,0
4129,427,0
1650,247,0
4130,0,0
3974,161,0
4131,51,0
4132,75,0
4133,536,0
4134,244,0
4135,2,1
4136,123,0
4137,30,0
4138,108,1
4139,342,0
4140,238,0
4141,139,1
1533,87,0
3115,37,0
1082,3,0
2194,516,0
4142,237,0
4143,26,0
3351,225,0
4144,37,0
4145,74,0
4146,347,0
4147,378,0
4148,175,0
4149,38,0
4150,248,0
4151,204,0
3802,240,0
4152,109,1
4153,21,0
635,244,0
4154,17,0
4155,248,0
1236,174,0
4156,275,0
4157,262,0
4112,350,0
4158,147,0
4159,133,0
4160,102,0
4161,208,0
956,56,0
4162,310,0
2189,62,0
4163,491,0
4164,268,0
4165,97,0
431,239,0
2248,280,0
4166,79,0
664,55,0
4167,161,0
4168,135,0
4169,21,0
4170,37,0
3623,68,0
4171,95,0
127,180,0
4172,32,0
121,191,0
4173,102,0
3627,182,0
4174,537,0
4175,76,1
4176,124,0
4177,429,1
4178,125,0
4179,6,0
4180,3,0
4181,237,0
2478,285,0
4182,94,0
4183,326,0
4184,110,0
14,124,0
4185,113,0
1377,87,0
3324,32,0
4186,21,0
4187,217,0
4188,108,1
3565,37,0
4189,133,0
474,256,1
4190,126,0
4191,262,0
4192,81,0
479,69,0
4193,175,0
3627,113,0
4194,397,0
4195,198,1
4196,49,1
4197,124,0
4198,22,0
4199,142,0
2498,102,0
4200,538,1
4201,60,0
4202,129,0
2146,21,0
4203,119,0
4204,311,0
4028,298,0
2881,68,0
4205,285,0
3448,283,1
4206,175,0
4207,213,0
4208,66,0
4209,204,0
4210,84,0
4211,67,0
2148,74,0
4212,30,0
4213,110,0
4214,21,0
1119,130,0
3215,271,0
4215,181,0
4216,74,0
1697,370,0
4217,249,0
4218,37,0
4219,312,1
4220,28,0
4221,133,0
4222,350,0
4223,224,0
4224,115,0
4225,53,0
4226,9,0
814,117,0
4227,228,0
4228,466,1
4229,100,0
4230,37,0
4231,278,0
4232,516,1
4233,19,0
4234,18,0
4235,148,0
4236,539,0
4237,536,0
4238,196,0
4239,137,0
4240,87,0
128,278,0
4241,540,0
4242,51,0
4243,6,0
4244,97,0
4245,127,0
4246,222,0
4247,67,0
4248,22,0
4249,401,1
4250,331,0
1870,298,0
4251,34,0
3203,34,0
4252,440,0
4253,232,0
4254,3,0
4255,56,0
3022,63,0
4256,267,0
4257,68,0
1568,224,0
4258,3,0
3386,102,0
4259,180,0
4260,268,0
4261,71,0
4262,75,0
4263,34,0
4264,282,0
4265,350,0
2403,294,0
4266,146,0
4267,213,0
4268,40,0
3565,72,0
4269,185,1
4270,147,0
4271,240,0
4272,60,0
4273,485,1
4274,160,0
4275,17,0
94,68,0
999,124,0
4276,541,0
881,190,0
4277,204,0
1080,65,0
4278,398,0
4279,175,0
628,21,0
93,11,0
4280,314,0
270,115,0
4281,66,0
4282,224,0
4283,226,0
4284,67,0
3984,199,0
4285,21,0
4286,180,0
4287,78,1
4288,129,0
4289,47,0
4290,127,0
4291,129,0
4292,96,0
2056,225,0
4293,329,0
344,47,0
4294,300,0
4295,410,0
4296,327,0
2056,16,0
4297,60,0
4298,126,0
4299,242,0
1287,37,0
4300,102,0
809,14,0
4301,411,0
4302,347,0
3428,69,0
4303,0,0
2000,210,0
2960,168,0
4304,69,0
1272,110,0
4305,383,0
4306,89,0
4307,33,1
4308,255,0
4309,321,0
4310,147,0
1468,60,0
4311,104,0
4312,229,0
4313,391,1
4314,238,0
4315,61,1
4316,120,1
4317,217,0
4318,222,0
4319,33,0
4320,14,0
4321,233,0
4322,259,0
4323,238,0
4324,308,0
4325,110,0
4326,0,0
127,36,0
1136,7,0
4327,67,1
4328,60,0
4329,36,0
4330,330,0
4331,386,0
1392,141,0
4332,66,0
3616,68,0
4333,111,0
641,133,0
753,239,0
4334,309,0
3358,91,0
4335,295,1
4336,50,0
4337,237,0
4338,0,0
4339,48,0
4340,239,0
4341,0,0
3229,147,0
4342,427,0
2259,59,0
4343,390,0
4344,158,0
4345,3,0
113,68,0
4346,264,1
4347,26,0
4348,270,0
4349,1,0
4350,26,0
4351,30,0
1610,411,0
3189,244,0
4352,6,0
4353,269,1
4354,12,0
1866,135,0
4355,17,0
858,191,0
4356,157,0
4357,95,0
4358,124,0
4359,134,0
4360,542,0
4361,37,0
1441,6,0
4362,120,1
4363,0,0
4364,310,0
4365,17,0
4366,92,0
4367,266,0
4368,350,0
4369,233,0
4370,157,0
1021,11,0
4371,310,1
4372,97,0
4373,543,1
4374,164,0
4375,59,0
4376,287,0
181,510,0
4377,0,0
4378,337,1
4379,52,0
4380,119,0
4381,454,0
4382,108,1
4383,369,1
4384,119,0
4385,68,1
4386,307,1
4387,242,0
4388,28,0
4389,177,0
187,181,1
4390,237,0
4391,238,0
4392,37,0
4393,446,1
4394,0,0
4395,217,0
3642,133,0
1383,7,0
4396,238,0
4397,234,0
4398,169,1
4399,69,0
1545,4,0
4400,312,1
1859,145,0
4401,135,0
4402,125,0
4403,59,0
4404,259,0
4405,214,0
4406,112,0
4407,89,1
4408,214,0
4409,166,0
1112,79,0
4410,248,0
4411,164,0
4412,51,0
4413,212,1
4414,48,0
4415,262,0
4416,126,0
4417,383,0
4418,80,0
4419,21,0
4420,158,0
4421,485,1
4422,164,0
4423,106,1
4424,461,0
4425,544,0
4426,120,1
3146,56,0
4427,133,0
4428,407,1
4429,303,0
4430,38,0
4431,516,0
3185,239,0
4432,545,0
4433,158,1
4434,440,0
4435,141,0
2375,162,0
4436,546,1
4437,110,0
4438,178,0
4439,77,0
3280,75,0
2847,294,0
3245,252,0
3194,34,0
4440,283,0
2013,174,0
4441,7,0
4442,89,0
4443,244,0
734,68,0
4444,180,0
4445,129,0
4446,37,0
4447,0,0
4448,328,0
4449,190,0
4450,300,0
4451,102,0
4452,115,0
4453,18,0
4454,44,0
4455,224,0
4456,180,0
3376,219,0
996,110,0
4457,394,0
4458,36,0
4459,51,0
3845,393,0
4460,250,0
2327,167,1
4461,285,0
4462,17,0
4463,259,0
4464,273,0
4465,217,0
4466,157,0
4467,232,0
4468,243,0
4469,47,0
4470,259,0
4471,230,0
4472,37,0
4473,158,0
4474,137,0
4475,204,0
4476,274,0
620,180,0
4477,411,0
4478,3,0
4479,305,0
4480,161,0
4481,150,0
4482,312,1
20,79,0
4483,217,0
4484,11,0
4485,74,0
4486,345,0
4487,4,0
4488,79,1
4489,26,0
4490,57,0
3313,8,0
4491,66,0
4492,451,1
2789,124,0
3836,151,0
1224,309,0
4493,122,0
4494,92,0
4495,47,0
4496,81,0
4497,47,0
4498,131,0
3221,188,0
832,133,0
3814,285,0
4499,37,0
4500,150,1
4501,95,0
4502,193,0
4503,133,0
933,47,0
4504,259,0
4505,161,0
4506,308,0
4507,32,1
4508,376,0
4509,59,0
2484,113,0
4510,135,0
4511,151,0
4512,119,0
4513,26,0
2709,97,0
4514,12,0
4515,79,0
354,159,0
4516,68,0
4517,68,0
3234,273,0
2352,14,0
4518,275,0
4519,496,1
2056,320,0
3808,102,0
4520,22,0
4521,34,0
4522,37,0
4523,84,0
4524,329,0
4525,413,0
4526,57,0
4527,195,0
4528,47,0
4529,115,0
4530,60,0
4276,12,0
4531,137,1
4532,137,0
4533,26,0
2134,242,0
4534,32,0
4535,25,1
4536,21,0
4537,0,0
4538,101,0
4539,547,1
4540,3,0
385,14,0
4541,284,0
4542,99,0
4543,76,1
4544,44,0
3625,71,0
4545,167,1
999,162,0
4546,30,0
2767,182,0
4547,308,0
4548,259,0
4549,345,0
1293,283,0
4550,66,0
4551,233,0
4552,398,1
647,244,0
4553,212,0
4554,123,0
4555,181,0
4556,273,0
4557,182,0
4558,111,0
2685,294,0
4559,37,0
4560,86,0
4561,36,0
4562,389,1
4563,129,0
4564,137,0
94,36,0
2143,99,0
4565,22,0
4566,285,0
4567,3,0
4568,548,0
4569,69,0
4570,460,0
4571,113,0
1926,100,0
4572,87,0
840,135,0
4573,71,0
1845,37,0
1602,180,0
4574,99,0
4575,282,1
2302,305,0
4576,368,1
4577,225,0
4578,164,0
4579,407,1
4580,405,0
4581,66,0
4582,283,1
4583,37,0
2580,133,0
4584,26,0
393,213,0
4585,126,0
4586,42,0
692,16,0
4587,37,0
4588,238,0
4589,36,0
4590,152,0
1564,113,0
4591,26,0
4592,71,0
4593,65,0
4594,79,0
4595,401,1
4596,217,0
4597,222,0
4598,375,0
4599,92,0
4008,97,0
4600,89,1
4601,396,0
4602,108,1
29,38,0
4603,104,0
4604,300,0
4605,279,0
1542,264,1
4606,125,0
4607,152,0
4608,34,0
39,7,0
406,100,0
4609,238,0
4610,47,0
4611,120,1
4612,46,0
4613,68,0
4614,87,0
4615,243,0
4616,491,0
4617,237,0
3609,61,0
1553,47,0
4618,180,0
4619,217,0
4620,94,0
4621,41,0
4622,4,0
4623,47,0
4603,125,0
4624,224,0
4625,388,0
4626,262,0
257,228,0
4627,40,0
4628,17,0
4629,59,0
4630,179,0
4631,29,0
4632,320,0
4633,165,0
4634,46,0
4635,68,0
4636,173,0
4637,404,0
1002,217,0
3750,143,0
4243,330,1
781,131,0
4638,147,0
4639,0,0
2760,298,0
4640,232,0
4641,413,0
4642,234,0
1533,180,0
4643,189,0
4644,124,0
4645,3,0
1057,207,0
4646,37,0
4647,3,0
4648,75,0
4649,369,0
4650,85,0
4651,49,0
4652,94,0
4653,237,0
4654,223,0
4655,0,0
4656,309,0
4657,549,0
4658,37,0
4659,26,0
4660,60,0
4661,18,0
4662,369,0
4663,230,0
953,45,0
4664,316,1
4665,75,0
4666,125,0
4667,127,0
4668,50,0
4669,97,0
4670,16,1
2646,550,0
4671,364,0
4672,63,0
4673,37,0
4674,102,0
4675,108,1
4676,183,0
1553,428,0
4677,30,0
1751,137,0
4678,308,0
4679,230,0
4680,0,0
4681,17,0
4682,315,0
4683,100,0
4684,161,0
4685,26,0
2838,133,0
4686,261,0
1581,30,0
4687,74,0
4688,93,0
4689,45,0
1521,49,1
4690,551,0
4691,224,0
4692,17,0
4693,40,0
4694,37,0
4695,88,0
4479,30,0
4696,198,1
4697,317,0
1136,92,0
4698,220,0
4699,77,0
4700,65,0
4701,343,1
201,97,0
4702,125,0
4703,224,0
4704,383,0
870,253,0
4450,22,0
2459,92,0
4705,86,0
4706,224,0
4707,120,1
1344,309,0
4708,159,0
4709,37,0
3912,36,0
4237,386,0
4710,111,0
4711,0,0
4712,153,0
4322,118,0
4713,552,1
4714,369,0
4715,213,0
3309,234,0
4716,71,0
4717,41,0
4718,315,0
4719,166,0
4720,37,0
4721,67,0
4722,21,0
4723,91,0
4724,63,0
4725,153,1
4726,100,0
93,111,0
4727,282,0
4728,100,0
4729,272,1
4730,137,0
4731,111,0
4732,288,0
390,213,0
4733,28,0
2377,91,0
4734,28,0
4735,92,0
4736,268,0
4737,310,0
4738,1,0
4739,6,0
989,405,0
4740,157,0
4741,68,0
4742,264,0
4743,2,0
4744,466,1
2429,37,0
4745,60,0
4746,68,0
4747,0,0
4748,273,0
620,273,0
4749,71,0
4750,11,0
4751,182,0
1243,111,0
801,189,0
4521,294,0
4752,159,0
4753,553,0
912,28,0
4754,250,0
4755,154,1
4756,308,0
202,218,1
4757,71,0
1843,0,0
4758,37,0
149,278,0
4759,42,0
4216,67,0
4760,28,0
4761,16,0
4762,66,0
4763,173,0
4764,22,0
4765,261,0
3413,7,0
4766,60,0
1346,295,1
4767,201,1
4768,212,1
4769,75,0
4770,124,0
4771,16,0
4772,35,0
4773,162,0
2810,90,0
4774,46,0
1560,87,0
4775,338,0
4776,135,0
2514,31,0
743,59,0
4777,285,0
4778,259,0
4779,335,0
4780,126,0
4781,554,0
4782,56,0
4783,282,1
2950,454,0
4609,6,0
4784,493,0
1467,66,0
4785,36,0
4786,137,1
4787,0,0
4788,555,1
4789,36,0
4790,372,0
4791,203,0
4792,275,0
4793,79,0
4794,556,0
4795,225,0
4796,294,0
4797,12,0
4798,147,0
4799,6,0
4800,225,0
4801,110,0
4802,477,0
4803,310,0
4804,193,0
4805,95,0
4806,36,0
1059,17,0
4807,69,0
4808,110,0
1845,124,0
4809,36,0
4810,3,0
4811,232,0
4812,68,0
4813,317,0
2006,30,0
4814,270,0
2029,6,0
4815,141,0
4816,67,1
4328,27,0
4817,11,0
4818,285,0
4819,5,1
4635,56,0
4820,352,0
201,395,1
4821,261,0
3532,100,0
4822,0,0
4823,217,0
4824,37,0
4462,68,0
4825,383,0
4826,41,0
4827,12,0
168,14,0
4828,234,0
4829,17,0
4830,7,0
845,53,0
4831,199,0
28,60,0
4832,68,0
4833,477,0
1484,8,0
4834,269,1
4835,27,0
3826,62,0
4836,50,0
4837,111,0
1718,305,0
1319,408,0
4838,176,0
4839,180,0
4840,37,0
4841,557,1
4842,92,0
4843,79,0
327,72,0
4844,26,0
4845,347,0
4846,126,0
4847,68,0
4848,191,1
4849,124,0
4850,22,0
4851,198,1
4852,253,0
4304,129,0
647,88,0
4853,558,0
4854,243,0
4855,119,0
4856,427,0
4857,279,0
4112,14,0
4858,226,0
4859,264,0
4860,321,0
4861,40,0
4862,94,0
4863,253,0
4864,284,0
4865,129,1
4194,189,0
4866,404,0
4867,119,0
4868,125,0
4869,133,0
552,415,0
2560,308,0
4870,10,0
4871,36,0
4872,365,0
4873,11,0
4874,17,0
4875,87,0
4876,68,0
3700,321,0
4877,40,0
4878,559,0
4879,70,0
4880,200,0
4881,421,1
4882,431,0
4883,6,0
4884,398,1
4885,45,0
4886,0,0
4887,252,0
4888,312,1
3535,450,0
4889,6,0
494,259,0
4890,477,0
4891,41,0
3625,8,0
4892,75,0
4893,157,0
3010,125,0
4894,17,0
4895,17,0
1159,125,0
2766,112,0
4896,195,0
4897,364,0
4898,87,0
4899,87,0
4900,222,0
4901,17,0
4601,90,0
4902,127,0
4903,170,1
4904,560,0
4905,180,0
3523,460,0
4906,18,0
4907,66,0
4908,180,0
2995,317,0
4909,210,0
4910,3,0
4911,270,0
4912,141,0
4913,106,1
4914,377,1
4915,31,0
4916,79,0
32,89,0
4917,198,1
2669,17,0
4918,243,0
4004,174,0
4919,59,0
636,0,0
4920,100,0
4921,477,0
4922,80,0
4923,236,1
4924,124,0
2687,66,0
1246,66,0
4925,190,0
4926,149,0
2423,259,0
4927,199,0
4928,32,0
4929,117,0
4930,17,0
4931,109,1
4932,190,0
4933,227,0
4934,272,1
131,17,0
4935,394,0
4936,259,0
4937,0,0
4938,22,0
4939,218,1
1627,42,0
4940,79,0
4941,493,0
4942,408,0
4943,202,0
4944,94,0
4945,477,0
4946,217,0
808,159,0
4947,214,0
4948,330,0
4949,7,0
2809,309,0
4950,173,1
4951,162,0
4952,110,0
4953,283,0
4954,129,0
4493,33,0
2254,37,0
4955,532,0
4956,0,0
3677,237,0
4957,75,0
4958,147,0
4959,175,0
1252,47,0
4960,11,0
4961,223,0
4962,21,0
4963,210,0
4964,268,0
4965,237,0
4966,294,0
4967,198,1
4123,66,0
4968,21,0
2535,41,0
1477,137,0
2176,311,1
522,75,0
4969,50,0
4970,4,0
4971,124,0
4972,248,0
4973,95,0
4974,6,0
4975,37,0
4273,253,1
4976,69,0
4977,125,0
4978,34,0
4979,413,0
3240,40,1
4980,37,0
4981,26,0
4982,4,0
4983,498,0
4984,216,0
4941,213,0
4985,22,0
4885,12,0
4986,124,0
4987,175,0
4988,247,0
4989,365,0
1279,47,0
4990,22,0
4991,310,0
4992,80,0
4993,31,0
4994,27,0
4995,32,1
4996,469,1
3447,49,0
4770,294,0
4997,303,0
4998,68,0
4999,79,0
5000,259,0
5001,34,0
4057,214,0
3202,125,0
628,180,0
1646,190,0
5002,99,0
388,352,0
5003,193,0
5004,213,0
5005,210,0
1973,26,0
5006,424,0
5007,99,0
5008,75,0
5009,292,0
4163,405,0
5010,71,0
2545,228,0
5011,53,0
5012,71,0
1738,89,0
5013,161,0
5014,477,0
5015,0,0
5016,27,0
5017,133,0
670,543,0
5018,64,0
5019,50,0
5020,190,0
1517,397,0
4108,38,0
5021,72,0
5022,126,0
1624,58,1
3425,63,1
5023,119,0
5024,13,0
5025,116,0
4770,243,0
345,31,0
5026,11,0
4211,45,0
4250,28,0
5027,122,0
5028,185,1
5029,246,0
5030,537,0
5031,227,0
5032,181,0
5033,179,0
5034,21,0
5035,27,0
5036,383,0
5037,91,0
5038,127,0
1435,262,0
5039,12,0
5040,111,0
5041,14,0
5042,183,0
5043,240,0
753,442,0
5044,236,1
5045,352,0
439,161,0
5046,237,0
5047,28,0
5048,263,0
5049,41,0
5050,61,1
5051,140,0
5052,141,0
5053,305,0
5054,100,0
5055,243,0
5056,0,0
5057,33,0
5058,99,0
5059,28,0
5060,19,0
5061,47,0
3976,389,1
5062,14,0
5063,7,0
5064,64,0
5065,14,0
5066,439,1
5067,122,0
5068,47,0
5069,81,1
5070,0,0
5071,285,0
5072,389,1
1663,298,0
5073,228,0
5074,80,0
5075,87,0
5076,37,0
5077,74,0
5078,561,0
5079,34,0
5080,162,0
5081,122,0
5082,269,1
1236,411,0
3665,244,0
3743,59,0
5083,376,0
3475,223,0
5084,26,0
464,250,0
5085,212,0
5086,1,0
5087,55,0
5088,250,0
5089,71,0
2404,22,0
5090,311,0
1399,79,0
5091,133,0
5092,69,0
3123,230,0
239,62,0
3028,124,0
5093,37,0
5094,17,0
5095,22,0
3685,562,1
5096,69,1
5097,87,0
2361,480,0
5098,37,0
3335,199,0
4890,63,0
3686,133,0
1196,207,0
5099,27,0
5100,222,0
5101,17,0
5102,219,0
5103,127,0
5104,217,0
954,189,0
5105,130,0
5106,111,0
5107,207,0
5108,98,1
5109,32,0
5110,41,0
5111,92,0
4569,129,0
5112,110,0
5113,68,0
5114,9,0
5115,355,0
1577,87,0
5116,88,0
1406,386,0
5117,55,0
5118,153,0
5119,232,0
5120,56,0
3442,69,0
5121,217,0
825,244,0
5122,33,0
935,34,0
1002,0,0
5123,0,0
5124,77,1
4212,266,0
195,319,0
5125,147,0
5126,397,1
5127,182,0
5128,116,0
5129,175,0
5130,563,1
3699,142,0
5131,68,0
5132,119,0
5133,117,0
5134,102,0
5135,37,0
1949,145,0
5136,175,0
5137,174,0
5138,47,0
5139,56,0
5140,507,0
5141,3,0
5142,192,1
5143,60,0
5144,88,0
5145,0,0
5146,34,0
5147,127,0
5148,62,0
5149,12,0
5150,130,0
3517,89,0
5151,22,0
5152,37,0
5153,47,0
5154,74,0
5155,564,0
5156,138,0
5157,259,0
3930,37,0
5158,308,0
5159,213,0
5160,0,0
15,6,0
5161,32,1
1508,124,0
108,137,0
5162,291,0
5163,37,0
4974,10,0
5164,125,0
5165,401,1
4770,411,0
5166,2,1
5167,121,0
5168,262,0
5169,34,0
5170,196,0
4294,6,0
5171,294,0
5172,498,0
5173,238,0
5174,295,0
5175,66,0
5176,47,0
5177,49,0
5178,264,0
5179,204,0
5180,288,0
5181,71,0
1581,113,0
5182,161,0
5183,133,0
5184,155,0
5185,37,0
5186,243,0
5187,17,0
5188,545,0
3870,97,0
1157,180,0
5189,26,0
5190,41,0
5191,3,0
5192,565,1
5193,451,1
5194,259,0
5195,137,0
1897,22,0
5196,288,0
5197,433,0
2714,26,0
4756,182,0
5198,175,0
5199,261,0
5200,206,0
5201,541,0
5202,12,0
5203,157,0
5204,389,1
5205,100,0
5206,378,0
5207,193,0
5208,391,1
5209,210,0
5210,566,1
5211,113,0
5212,434,0
5213,123,0
5214,37,0
4745,77,0
5215,6,0
5216,50,0
5217,311,0
5218,262,0
5219,136,0
5220,226,0
5221,60,0
5222,46,0
5223,567,0
5224,308,0
5225,41,0
5226,352,0
5227,237,0
5228,299,1
5229,214,0
5230,352,0
5231,117,0
3169,271,0
4299,152,0
5232,92,0
5233,71,0
5234,232,0
5235,17,0
692,177,0
5236,37,0
5237,71,0
3608,145,0
5238,48,0
5239,199,0
5240,452,0
5241,244,0
5242,119,0
5243,52,0
140,37,0
5244,50,0
5245,62,0
5246,53,0
5247,32,0
1136,28,0
5248,233,0
5249,568,1
1568,116,1
865,242,0
5250,60,0
2758,151,0
5251,394,0
5252,111,0
1082,465,0
5253,37,0
5254,87,0
5255,394,1
5256,30,0
5257,537,0
5258,222,0
5259,1,0
5260,133,0
5261,52,1
3451,331,0
5262,569,1
5263,79,0
5264,37,0
5265,234,0
5266,88,0
3759,50,0
5267,77,0
5268,40,0
2506,127,0
5269,182,0
5270,390,0
5271,37,0
5272,40,1
5273,2,1
4468,174,0
1005,224,0
5274,302,1
5275,150,0
5276,398,1
5277,79,0
1773,132,0
5278,87,0
5279,182,0
1522,323,0
5280,6,0
759,221,0
5281,22,0
5282,80,0
5283,195,0
5284,75,0
5285,51,0
5286,537,0
3790,338,0
5287,284,0
5288,362,0
5289,81,0
5290,31,0
5291,410,1
5292,41,0
5293,570,1
5294,66,0
5295,68,0
5296,124,0
1620,247,0
5297,190,0
5298,46,0
5299,6,0
3784,68,0
5300,230,0
5301,28,0
5302,259,0
5303,133,0
5304,174,0
5305,88,0
5306,59,0
5307,137,1
5308,113,0
5309,0,0
5310,128,0
5311,75,0
5312,381,0
1259,394,0
5313,300,1
5314,0,0
1404,87,0
5315,22,0
5316,320,0
5317,68,0
5318,71,0
5319,142,0
5320,224,0
5321,31,0
5322,108,1
5323,68,0
5324,253,0
31,66,0
5325,211,0
5326,222,0
5327,236,1
2303,133,0
5328,82,0
5329,53,0
5330,95,0
5331,17,0
5332,159,0
5333,164,0
5334,71,0
5335,410,0
5336,319,0
5337,278,0
2592,102,0
5338,71,0
5339,51,0
1637,486,0
5340,47,0
5318,8,0
5341,317,0
5342,0,0
4118,134,0
145,68,0
5343,317,0
5344,26,0
5345,263,0
5346,213,0
4128,431,0
2702,339,0
5347,571,1
5348,386,0
3249,138,0
5349,111,0
5350,69,0
5351,115,0
57,135,0
3386,48,0
